threshold_arp,threshold_bup,n_g1,r_g1,n_g2,r_g2,n_g3,r_g3,n_g4,r_g4
0.47,0.94,0,,0,,44,0.545454545,76,0.25
0.47,0.95,0,,0,,44,0.545454545,76,0.25
0.47,0.96,0,,0,,44,0.545454545,76,0.25
0.47,0.97,0,,0,,44,0.545454545,76,0.25
0.47,0.98,0,,0,,44,0.545454545,76,0.25
0.47,0.99,0,,0,,44,0.545454545,76,0.25
0.48,0.1,41,0.56097561,63,0.285714286,2,0.5,14,0.071428571
0.48,0.11,40,0.575,61,0.295081967,3,0.333333333,16,0.0625
0.48,0.12,39,0.58974359,56,0.321428571,4,0.25,21,0.047619048
0.48,0.13,39,0.58974359,55,0.327272727,4,0.25,22,0.045454545
0.48,0.14,39,0.58974359,51,0.333333333,4,0.25,26,0.076923077
0.48,0.15,37,0.621621622,49,0.326530612,6,0.166666667,28,0.107142857
0.48,0.16,37,0.621621622,47,0.340425532,6,0.166666667,30,0.1
0.48,0.17,37,0.621621622,46,0.347826087,6,0.166666667,31,0.096774194
0.48,0.18,37,0.621621622,45,0.355555556,6,0.166666667,32,0.09375
0.48,0.19,37,0.621621622,43,0.372093023,6,0.166666667,34,0.088235294
0.48,0.2,36,0.611111111,41,0.390243902,7,0.285714286,36,0.083333333
0.48,0.21,35,0.628571429,37,0.351351351,8,0.25,40,0.15
0.48,0.22,35,0.628571429,37,0.351351351,8,0.25,40,0.15
0.48,0.23,34,0.617647059,37,0.351351351,9,0.333333333,40,0.15
0.48,0.24,33,0.606060606,36,0.361111111,10,0.4,41,0.146341463
0.48,0.25,33,0.606060606,32,0.375,10,0.4,45,0.155555556
0.48,0.26,33,0.606060606,32,0.375,10,0.4,45,0.155555556
0.48,0.27,32,0.59375,32,0.375,11,0.454545455,45,0.155555556
0.48,0.28,31,0.580645161,29,0.379310345,12,0.5,48,0.166666667
0.48,0.29,31,0.580645161,26,0.384615385,12,0.5,51,0.176470588
0.48,0.3,30,0.6,25,0.4,13,0.461538462,52,0.173076923
0.48,0.31,30,0.6,25,0.4,13,0.461538462,52,0.173076923
0.48,0.32,29,0.620689655,23,0.391304348,14,0.428571429,54,0.185185185
0.48,0.33,27,0.666666667,23,0.391304348,16,0.375,54,0.185185185
0.48,0.34,27,0.666666667,22,0.409090909,16,0.375,55,0.181818182
0.48,0.35,26,0.653846154,22,0.409090909,17,0.411764706,55,0.181818182
0.48,0.36,24,0.666666667,22,0.409090909,19,0.421052632,55,0.181818182
0.48,0.37,22,0.727272727,22,0.409090909,21,0.380952381,55,0.181818182
0.48,0.38,22,0.727272727,20,0.4,21,0.380952381,57,0.192982456
0.48,0.39,21,0.714285714,17,0.411764706,22,0.409090909,60,0.2
0.48,0.4,20,0.75,10,0.6,23,0.391304348,67,0.194029851
0.48,0.41,17,0.764705882,10,0.6,26,0.423076923,67,0.194029851
0.48,0.42,17,0.764705882,9,0.555555556,26,0.423076923,68,0.205882353
0.48,0.43,15,0.8,7,0.428571429,28,0.428571429,70,0.228571429
0.48,0.44,15,0.8,6,0.333333333,28,0.428571429,71,0.23943662
0.48,0.45,14,0.785714286,6,0.333333333,29,0.448275862,71,0.23943662
0.48,0.46,12,0.833333333,5,0.4,31,0.451612903,72,0.236111111
0.48,0.47,12,0.833333333,5,0.4,31,0.451612903,72,0.236111111
0.48,0.48,10,0.9,5,0.4,33,0.454545455,72,0.236111111
0.48,0.49,9,0.888888889,5,0.4,34,0.470588235,72,0.236111111
0.48,0.5,8,1,4,0.5,35,0.457142857,73,0.232876712
0.48,0.51,8,1,3,0.666666667,35,0.457142857,74,0.22972973
0.48,0.52,7,1,3,0.666666667,36,0.472222222,74,0.22972973
0.48,0.53,5,1,3,0.666666667,38,0.5,74,0.22972973
0.48,0.54,5,1,3,0.666666667,38,0.5,74,0.22972973
0.48,0.55,5,1,2,1,38,0.5,75,0.226666667
0.48,0.56,5,1,2,1,38,0.5,75,0.226666667
0.48,0.57,5,1,2,1,38,0.5,75,0.226666667
0.48,0.58,5,1,1,1,38,0.5,76,0.236842105
0.48,0.59,4,1,1,1,39,0.512820513,76,0.236842105
0.48,0.6,4,1,1,1,39,0.512820513,76,0.236842105
0.48,0.61,4,1,1,1,39,0.512820513,76,0.236842105
0.48,0.62,4,1,1,1,39,0.512820513,76,0.236842105
0.48,0.63,4,1,1,1,39,0.512820513,76,0.236842105
0.48,0.64,4,1,0,,39,0.512820513,77,0.246753247
0.48,0.65,3,1,0,,40,0.525,77,0.246753247
0.48,0.66,3,1,0,,40,0.525,77,0.246753247
0.48,0.67,3,1,0,,40,0.525,77,0.246753247
0.48,0.68,3,1,0,,40,0.525,77,0.246753247
0.48,0.69,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.7,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.71,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.72,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.73,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.74,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.75,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.76,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.77,2,1,0,,41,0.536585366,77,0.246753247
0.48,0.78,1,1,0,,42,0.547619048,77,0.246753247
0.48,0.79,0,,0,,43,0.558139535,77,0.246753247
0.48,0.8,0,,0,,43,0.558139535,77,0.246753247
0.48,0.81,0,,0,,43,0.558139535,77,0.246753247
0.48,0.82,0,,0,,43,0.558139535,77,0.246753247
0.48,0.83,0,,0,,43,0.558139535,77,0.246753247
0.48,0.84,0,,0,,43,0.558139535,77,0.246753247
0.48,0.85,0,,0,,43,0.558139535,77,0.246753247
0.48,0.86,0,,0,,43,0.558139535,77,0.246753247
0.48,0.87,0,,0,,43,0.558139535,77,0.246753247
0.48,0.88,0,,0,,43,0.558139535,77,0.246753247
0.48,0.89,0,,0,,43,0.558139535,77,0.246753247
0.48,0.9,0,,0,,43,0.558139535,77,0.246753247
0.48,0.91,0,,0,,43,0.558139535,77,0.246753247
0.48,0.92,0,,0,,43,0.558139535,77,0.246753247
0.48,0.93,0,,0,,43,0.558139535,77,0.246753247
0.48,0.94,0,,0,,43,0.558139535,77,0.246753247
0.48,0.95,0,,0,,43,0.558139535,77,0.246753247
0.48,0.96,0,,0,,43,0.558139535,77,0.246753247
0.48,0.97,0,,0,,43,0.558139535,77,0.246753247
0.48,0.98,0,,0,,43,0.558139535,77,0.246753247
0.48,0.99,0,,0,,43,0.558139535,77,0.246753247
0.49,0.1,38,0.578947368,66,0.287878788,2,0.5,14,0.071428571
0.49,0.11,37,0.594594595,64,0.296875,3,0.333333333,16,0.0625
0.49,0.12,36,0.611111111,59,0.322033898,4,0.25,21,0.047619048
0.49,0.13,36,0.611111111,58,0.327586207,4,0.25,22,0.045454545
0.49,0.14,36,0.611111111,54,0.333333333,4,0.25,26,0.076923077
0.49,0.15,35,0.628571429,51,0.333333333,5,0.2,29,0.103448276
0.49,0.16,35,0.628571429,49,0.346938776,5,0.2,31,0.096774194
0.49,0.17,35,0.628571429,48,0.354166667,5,0.2,32,0.09375
0.49,0.18,35,0.628571429,47,0.361702128,5,0.2,33,0.090909091
0.49,0.19,35,0.628571429,45,0.377777778,5,0.2,35,0.085714286
0.49,0.2,34,0.617647059,43,0.395348837,6,0.333333333,37,0.081081081
0.49,0.21,33,0.636363636,39,0.358974359,7,0.285714286,41,0.146341463
0.49,0.22,33,0.636363636,39,0.358974359,7,0.285714286,41,0.146341463
0.49,0.23,33,0.636363636,38,0.342105263,7,0.285714286,42,0.166666667
0.49,0.24,32,0.625,37,0.351351351,8,0.375,43,0.162790698
0.49,0.25,32,0.625,33,0.363636364,8,0.375,47,0.170212766
0.49,0.26,32,0.625,33,0.363636364,8,0.375,47,0.170212766
0.49,0.27,31,0.612903226,33,0.363636364,9,0.444444444,47,0.170212766
0.49,0.28,30,0.6,30,0.366666667,10,0.5,50,0.18
0.49,0.29,30,0.6,27,0.37037037,10,0.5,53,0.188679245
0.49,0.3,29,0.620689655,26,0.384615385,11,0.454545455,54,0.185185185
0.49,0.31,29,0.620689655,26,0.384615385,11,0.454545455,54,0.185185185
0.49,0.32,28,0.642857143,24,0.375,12,0.416666667,56,0.196428571
0.49,0.33,26,0.692307692,24,0.375,14,0.357142857,56,0.196428571
0.49,0.34,26,0.692307692,23,0.391304348,14,0.357142857,57,0.192982456
0.49,0.35,25,0.68,23,0.391304348,15,0.4,57,0.192982456
0.49,0.36,23,0.695652174,23,0.391304348,17,0.411764706,57,0.192982456
0.49,0.37,21,0.761904762,23,0.391304348,19,0.368421053,57,0.192982456
0.49,0.38,21,0.761904762,21,0.380952381,19,0.368421053,59,0.203389831
0.49,0.39,20,0.75,18,0.388888889,20,0.4,62,0.209677419
0.49,0.4,19,0.789473684,11,0.545454545,21,0.380952381,69,0.202898551
0.49,0.41,16,0.8125,11,0.545454545,24,0.416666667,69,0.202898551
0.49,0.42,16,0.8125,10,0.5,24,0.416666667,70,0.214285714
0.49,0.43,14,0.857142857,8,0.375,26,0.423076923,72,0.236111111
0.49,0.44,14,0.857142857,7,0.285714286,26,0.423076923,73,0.246575342
0.49,0.45,13,0.846153846,7,0.285714286,27,0.444444444,73,0.246575342
0.49,0.46,12,0.833333333,5,0.4,28,0.464285714,75,0.24
0.49,0.47,12,0.833333333,5,0.4,28,0.464285714,75,0.24
0.49,0.48,10,0.9,5,0.4,30,0.466666667,75,0.24
0.49,0.49,9,0.888888889,5,0.4,31,0.483870968,75,0.24
0.49,0.5,8,1,4,0.5,32,0.46875,76,0.236842105
0.49,0.51,8,1,3,0.666666667,32,0.46875,77,0.233766234
0.49,0.52,7,1,3,0.666666667,33,0.484848485,77,0.233766234
0.49,0.53,5,1,3,0.666666667,35,0.514285714,77,0.233766234
0.49,0.54,5,1,3,0.666666667,35,0.514285714,77,0.233766234
0.49,0.55,5,1,2,1,35,0.514285714,78,0.230769231
0.49,0.56,5,1,2,1,35,0.514285714,78,0.230769231
0.49,0.57,5,1,2,1,35,0.514285714,78,0.230769231
0.49,0.58,5,1,1,1,35,0.514285714,79,0.240506329
0.49,0.59,4,1,1,1,36,0.527777778,79,0.240506329
0.49,0.6,4,1,1,1,36,0.527777778,79,0.240506329
0.49,0.61,4,1,1,1,36,0.527777778,79,0.240506329
0.49,0.62,4,1,1,1,36,0.527777778,79,0.240506329
0.49,0.63,4,1,1,1,36,0.527777778,79,0.240506329
0.49,0.64,4,1,0,,36,0.527777778,80,0.25
0.49,0.65,3,1,0,,37,0.540540541,80,0.25
0.49,0.66,3,1,0,,37,0.540540541,80,0.25
0.49,0.67,3,1,0,,37,0.540540541,80,0.25
0.49,0.68,3,1,0,,37,0.540540541,80,0.25
0.49,0.69,2,1,0,,38,0.552631579,80,0.25
0.49,0.7,2,1,0,,38,0.552631579,80,0.25
0.49,0.71,2,1,0,,38,0.552631579,80,0.25
0.49,0.72,2,1,0,,38,0.552631579,80,0.25
0.49,0.73,2,1,0,,38,0.552631579,80,0.25
0.49,0.74,2,1,0,,38,0.552631579,80,0.25
0.49,0.75,2,1,0,,38,0.552631579,80,0.25
0.49,0.76,2,1,0,,38,0.552631579,80,0.25
0.49,0.77,2,1,0,,38,0.552631579,80,0.25
0.49,0.78,1,1,0,,39,0.564102564,80,0.25
0.49,0.79,0,,0,,40,0.575,80,0.25
0.49,0.8,0,,0,,40,0.575,80,0.25
0.49,0.81,0,,0,,40,0.575,80,0.25
0.49,0.82,0,,0,,40,0.575,80,0.25
0.49,0.83,0,,0,,40,0.575,80,0.25
0.49,0.84,0,,0,,40,0.575,80,0.25
0.49,0.85,0,,0,,40,0.575,80,0.25
0.49,0.86,0,,0,,40,0.575,80,0.25
0.49,0.87,0,,0,,40,0.575,80,0.25
0.49,0.88,0,,0,,40,0.575,80,0.25
0.49,0.89,0,,0,,40,0.575,80,0.25
0.49,0.9,0,,0,,40,0.575,80,0.25
0.49,0.91,0,,0,,40,0.575,80,0.25
0.49,0.92,0,,0,,40,0.575,80,0.25
0.49,0.93,0,,0,,40,0.575,80,0.25
0.49,0.94,0,,0,,40,0.575,80,0.25
0.49,0.95,0,,0,,40,0.575,80,0.25
0.49,0.96,0,,0,,40,0.575,80,0.25
0.49,0.97,0,,0,,40,0.575,80,0.25
0.49,0.98,0,,0,,40,0.575,80,0.25
0.49,0.99,0,,0,,40,0.575,80,0.25
0.5,0.1,35,0.6,69,0.289855072,2,0.5,14,0.071428571
0.5,0.11,34,0.617647059,67,0.298507463,3,0.333333333,16,0.0625
0.5,0.12,33,0.636363636,62,0.322580645,4,0.25,21,0.047619048
0.5,0.13,33,0.636363636,61,0.327868852,4,0.25,22,0.045454545
0.5,0.14,33,0.636363636,57,0.333333333,4,0.25,26,0.076923077
0.5,0.15,32,0.65625,54,0.333333333,5,0.2,29,0.103448276
0.5,0.16,32,0.65625,52,0.346153846,5,0.2,31,0.096774194
0.5,0.17,32,0.65625,51,0.352941176,5,0.2,32,0.09375
0.5,0.18,32,0.65625,50,0.36,5,0.2,33,0.090909091
0.5,0.19,32,0.65625,48,0.375,5,0.2,35,0.085714286
0.5,0.2,31,0.64516129,46,0.391304348,6,0.333333333,37,0.081081081
0.5,0.21,30,0.666666667,42,0.357142857,7,0.285714286,41,0.146341463
0.5,0.22,30,0.666666667,42,0.357142857,7,0.285714286,41,0.146341463
0.5,0.23,30,0.666666667,41,0.341463415,7,0.285714286,42,0.166666667
0.5,0.24,29,0.655172414,40,0.35,8,0.375,43,0.162790698
0.5,0.25,29,0.655172414,36,0.361111111,8,0.375,47,0.170212766
0.5,0.26,29,0.655172414,36,0.361111111,8,0.375,47,0.170212766
0.5,0.27,28,0.642857143,36,0.361111111,9,0.444444444,47,0.170212766
0.5,0.28,27,0.62962963,33,0.363636364,10,0.5,50,0.18
0.5,0.29,27,0.62962963,30,0.366666667,10,0.5,53,0.188679245
0.5,0.3,26,0.653846154,29,0.379310345,11,0.454545455,54,0.185185185
0.5,0.31,26,0.653846154,29,0.379310345,11,0.454545455,54,0.185185185
0.5,0.32,26,0.653846154,26,0.384615385,11,0.454545455,57,0.192982456
0.5,0.33,24,0.708333333,26,0.384615385,13,0.384615385,57,0.192982456
0.5,0.34,24,0.708333333,25,0.4,13,0.384615385,58,0.189655172
0.5,0.35,23,0.695652174,25,0.4,14,0.428571429,58,0.189655172
0.5,0.36,21,0.714285714,25,0.4,16,0.4375,58,0.189655172
0.5,0.37,20,0.75,24,0.416666667,17,0.411764706,59,0.186440678
0.5,0.38,20,0.75,22,0.409090909,17,0.411764706,61,0.196721311
0.5,0.39,19,0.736842105,19,0.421052632,18,0.444444444,64,0.203125
0.5,0.4,18,0.777777778,12,0.583333333,19,0.421052632,71,0.197183099
0.5,0.41,15,0.8,12,0.583333333,22,0.454545455,71,0.197183099
0.5,0.42,15,0.8,11,0.545454545,22,0.454545455,72,0.208333333
0.5,0.43,14,0.857142857,8,0.375,23,0.434782609,75,0.24
0.5,0.44,14,0.857142857,7,0.285714286,23,0.434782609,76,0.25
0.5,0.45,13,0.846153846,7,0.285714286,24,0.458333333,76,0.25
0.5,0.46,12,0.833333333,5,0.4,25,0.48,78,0.243589744
0.5,0.47,12,0.833333333,5,0.4,25,0.48,78,0.243589744
0.5,0.48,10,0.9,5,0.4,27,0.481481481,78,0.243589744
0.5,0.49,9,0.888888889,5,0.4,28,0.5,78,0.243589744
0.5,0.5,8,1,4,0.5,29,0.482758621,79,0.240506329
0.5,0.51,8,1,3,0.666666667,29,0.482758621,80,0.2375
0.5,0.52,7,1,3,0.666666667,30,0.5,80,0.2375
0.5,0.53,5,1,3,0.666666667,32,0.53125,80,0.2375
0.5,0.54,5,1,3,0.666666667,32,0.53125,80,0.2375
0.5,0.55,5,1,2,1,32,0.53125,81,0.234567901
0.5,0.56,5,1,2,1,32,0.53125,81,0.234567901
0.5,0.57,5,1,2,1,32,0.53125,81,0.234567901
0.5,0.58,5,1,1,1,32,0.53125,82,0.243902439
0.5,0.59,4,1,1,1,33,0.545454545,82,0.243902439
0.5,0.6,4,1,1,1,33,0.545454545,82,0.243902439
0.5,0.61,4,1,1,1,33,0.545454545,82,0.243902439
0.5,0.62,4,1,1,1,33,0.545454545,82,0.243902439
0.5,0.63,4,1,1,1,33,0.545454545,82,0.243902439
0.5,0.64,4,1,0,,33,0.545454545,83,0.253012048
0.5,0.65,3,1,0,,34,0.558823529,83,0.253012048
0.5,0.66,3,1,0,,34,0.558823529,83,0.253012048
0.5,0.67,3,1,0,,34,0.558823529,83,0.253012048
0.5,0.68,3,1,0,,34,0.558823529,83,0.253012048
0.5,0.69,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.7,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.71,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.72,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.73,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.74,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.75,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.76,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.77,2,1,0,,35,0.571428571,83,0.253012048
0.5,0.78,1,1,0,,36,0.583333333,83,0.253012048
0.5,0.79,0,,0,,37,0.594594595,83,0.253012048
0.5,0.8,0,,0,,37,0.594594595,83,0.253012048
0.5,0.81,0,,0,,37,0.594594595,83,0.253012048
0.5,0.82,0,,0,,37,0.594594595,83,0.253012048
0.5,0.83,0,,0,,37,0.594594595,83,0.253012048
0.5,0.84,0,,0,,37,0.594594595,83,0.253012048
0.5,0.85,0,,0,,37,0.594594595,83,0.253012048
0.5,0.86,0,,0,,37,0.594594595,83,0.253012048
0.5,0.87,0,,0,,37,0.594594595,83,0.253012048
0.5,0.88,0,,0,,37,0.594594595,83,0.253012048
0.5,0.89,0,,0,,37,0.594594595,83,0.253012048
0.5,0.9,0,,0,,37,0.594594595,83,0.253012048
0.5,0.91,0,,0,,37,0.594594595,83,0.253012048
0.5,0.92,0,,0,,37,0.594594595,83,0.253012048
0.5,0.93,0,,0,,37,0.594594595,83,0.253012048
0.5,0.94,0,,0,,37,0.594594595,83,0.253012048
0.5,0.95,0,,0,,37,0.594594595,83,0.253012048
0.5,0.96,0,,0,,37,0.594594595,83,0.253012048
0.5,0.97,0,,0,,37,0.594594595,83,0.253012048
0.5,0.98,0,,0,,37,0.594594595,83,0.253012048
0.5,0.99,0,,0,,37,0.594594595,83,0.253012048
0.51,0.1,34,0.617647059,70,0.285714286,2,0.5,14,0.071428571
0.51,0.11,33,0.636363636,68,0.294117647,3,0.333333333,16,0.0625
0.51,0.12,32,0.65625,63,0.317460317,4,0.25,21,0.047619048
0.51,0.13,32,0.65625,62,0.322580645,4,0.25,22,0.045454545
0.51,0.14,32,0.65625,58,0.327586207,4,0.25,26,0.076923077
0.51,0.15,31,0.677419355,55,0.327272727,5,0.2,29,0.103448276
0.51,0.16,31,0.677419355,53,0.339622642,5,0.2,31,0.096774194
0.51,0.17,31,0.677419355,52,0.346153846,5,0.2,32,0.09375
0.51,0.18,31,0.677419355,51,0.352941176,5,0.2,33,0.090909091
0.51,0.19,31,0.677419355,49,0.367346939,5,0.2,35,0.085714286
0.51,0.2,30,0.666666667,47,0.382978723,6,0.333333333,37,0.081081081
0.51,0.21,30,0.666666667,42,0.357142857,6,0.333333333,42,0.142857143
0.51,0.22,30,0.666666667,42,0.357142857,6,0.333333333,42,0.142857143
0.51,0.23,30,0.666666667,41,0.341463415,6,0.333333333,43,0.162790698
0.51,0.24,29,0.655172414,40,0.35,7,0.428571429,44,0.159090909
0.51,0.25,29,0.655172414,36,0.361111111,7,0.428571429,48,0.166666667
0.51,0.26,29,0.655172414,36,0.361111111,7,0.428571429,48,0.166666667
0.51,0.27,28,0.642857143,36,0.361111111,8,0.5,48,0.166666667
0.51,0.28,27,0.62962963,33,0.363636364,9,0.555555556,51,0.176470588
0.51,0.29,27,0.62962963,30,0.366666667,9,0.555555556,54,0.185185185
0.51,0.3,26,0.653846154,29,0.379310345,10,0.5,55,0.181818182
0.51,0.31,26,0.653846154,29,0.379310345,10,0.5,55,0.181818182
0.51,0.32,26,0.653846154,26,0.384615385,10,0.5,58,0.189655172
0.51,0.33,24,0.708333333,26,0.384615385,12,0.416666667,58,0.189655172
0.51,0.34,24,0.708333333,25,0.4,12,0.416666667,59,0.186440678
0.51,0.35,23,0.695652174,25,0.4,13,0.461538462,59,0.186440678
0.51,0.36,21,0.714285714,25,0.4,15,0.466666667,59,0.186440678
0.51,0.37,20,0.75,24,0.416666667,16,0.4375,60,0.183333333
0.51,0.38,20,0.75,22,0.409090909,16,0.4375,62,0.193548387
0.51,0.39,19,0.736842105,19,0.421052632,17,0.470588235,65,0.2
0.51,0.4,18,0.777777778,12,0.583333333,18,0.444444444,72,0.194444444
0.51,0.41,15,0.8,12,0.583333333,21,0.476190476,72,0.194444444
0.51,0.42,15,0.8,11,0.545454545,21,0.476190476,73,0.205479452
0.51,0.43,14,0.857142857,8,0.375,22,0.454545455,76,0.236842105
0.51,0.44,14,0.857142857,7,0.285714286,22,0.454545455,77,0.246753247
0.51,0.45,13,0.846153846,7,0.285714286,23,0.47826087,77,0.246753247
0.51,0.46,12,0.833333333,5,0.4,24,0.5,79,0.240506329
0.51,0.47,12,0.833333333,5,0.4,24,0.5,79,0.240506329
0.51,0.48,10,0.9,5,0.4,26,0.5,79,0.240506329
0.51,0.49,9,0.888888889,5,0.4,27,0.518518519,79,0.240506329
0.51,0.5,8,1,4,0.5,28,0.5,80,0.2375
0.51,0.51,8,1,3,0.666666667,28,0.5,81,0.234567901
0.51,0.52,7,1,3,0.666666667,29,0.517241379,81,0.234567901
0.51,0.53,5,1,3,0.666666667,31,0.548387097,81,0.234567901
0.51,0.54,5,1,3,0.666666667,31,0.548387097,81,0.234567901
0.51,0.55,5,1,2,1,31,0.548387097,82,0.231707317
0.51,0.56,5,1,2,1,31,0.548387097,82,0.231707317
0.51,0.57,5,1,2,1,31,0.548387097,82,0.231707317
0.51,0.58,5,1,1,1,31,0.548387097,83,0.240963855
0.51,0.59,4,1,1,1,32,0.5625,83,0.240963855
0.51,0.6,4,1,1,1,32,0.5625,83,0.240963855
0.51,0.61,4,1,1,1,32,0.5625,83,0.240963855
0.51,0.62,4,1,1,1,32,0.5625,83,0.240963855
0.51,0.63,4,1,1,1,32,0.5625,83,0.240963855
0.51,0.64,4,1,0,,32,0.5625,84,0.25
0.51,0.65,3,1,0,,33,0.575757576,84,0.25
0.51,0.66,3,1,0,,33,0.575757576,84,0.25
0.51,0.67,3,1,0,,33,0.575757576,84,0.25
0.51,0.68,3,1,0,,33,0.575757576,84,0.25
0.51,0.69,2,1,0,,34,0.588235294,84,0.25
0.51,0.7,2,1,0,,34,0.588235294,84,0.25
0.51,0.71,2,1,0,,34,0.588235294,84,0.25
0.51,0.72,2,1,0,,34,0.588235294,84,0.25
0.51,0.73,2,1,0,,34,0.588235294,84,0.25
0.51,0.74,2,1,0,,34,0.588235294,84,0.25
0.51,0.75,2,1,0,,34,0.588235294,84,0.25
0.51,0.76,2,1,0,,34,0.588235294,84,0.25
0.51,0.77,2,1,0,,34,0.588235294,84,0.25
0.51,0.78,1,1,0,,35,0.6,84,0.25
0.51,0.79,0,,0,,36,0.611111111,84,0.25
0.51,0.8,0,,0,,36,0.611111111,84,0.25
0.51,0.81,0,,0,,36,0.611111111,84,0.25
0.51,0.82,0,,0,,36,0.611111111,84,0.25
0.51,0.83,0,,0,,36,0.611111111,84,0.25
0.51,0.84,0,,0,,36,0.611111111,84,0.25
0.51,0.85,0,,0,,36,0.611111111,84,0.25
0.51,0.86,0,,0,,36,0.611111111,84,0.25
0.51,0.87,0,,0,,36,0.611111111,84,0.25
0.51,0.88,0,,0,,36,0.611111111,84,0.25
0.51,0.89,0,,0,,36,0.611111111,84,0.25
0.51,0.9,0,,0,,36,0.611111111,84,0.25
0.51,0.91,0,,0,,36,0.611111111,84,0.25
0.51,0.92,0,,0,,36,0.611111111,84,0.25
0.51,0.93,0,,0,,36,0.611111111,84,0.25
0.51,0.94,0,,0,,36,0.611111111,84,0.25
0.51,0.95,0,,0,,36,0.611111111,84,0.25
0.51,0.96,0,,0,,36,0.611111111,84,0.25
0.51,0.97,0,,0,,36,0.611111111,84,0.25
0.51,0.98,0,,0,,36,0.611111111,84,0.25
0.51,0.99,0,,0,,36,0.611111111,84,0.25
0.52,0.1,33,0.606060606,71,0.295774648,2,0.5,14,0.071428571
0.52,0.11,32,0.625,69,0.304347826,3,0.333333333,16,0.0625
0.52,0.12,31,0.64516129,64,0.328125,4,0.25,21,0.047619048
0.52,0.13,31,0.64516129,63,0.333333333,4,0.25,22,0.045454545
0.52,0.14,31,0.64516129,59,0.338983051,4,0.25,26,0.076923077
0.52,0.15,30,0.666666667,56,0.339285714,5,0.2,29,0.103448276
0.52,0.16,30,0.666666667,54,0.351851852,5,0.2,31,0.096774194
0.52,0.17,30,0.666666667,53,0.358490566,5,0.2,32,0.09375
0.52,0.18,30,0.666666667,52,0.365384615,5,0.2,33,0.090909091
0.52,0.19,30,0.666666667,50,0.38,5,0.2,35,0.085714286
0.52,0.2,29,0.655172414,48,0.395833333,6,0.333333333,37,0.081081081
0.52,0.21,29,0.655172414,43,0.372093023,6,0.333333333,42,0.142857143
0.52,0.22,29,0.655172414,43,0.372093023,6,0.333333333,42,0.142857143
0.52,0.23,29,0.655172414,42,0.357142857,6,0.333333333,43,0.162790698
0.52,0.24,28,0.642857143,41,0.365853659,7,0.428571429,44,0.159090909
0.52,0.25,28,0.642857143,37,0.378378378,7,0.428571429,48,0.166666667
0.52,0.26,28,0.642857143,37,0.378378378,7,0.428571429,48,0.166666667
0.52,0.27,27,0.62962963,37,0.378378378,8,0.5,48,0.166666667
0.52,0.28,26,0.615384615,34,0.382352941,9,0.555555556,51,0.176470588
0.52,0.29,26,0.615384615,31,0.387096774,9,0.555555556,54,0.185185185
0.52,0.3,25,0.64,30,0.4,10,0.5,55,0.181818182
0.52,0.31,25,0.64,30,0.4,10,0.5,55,0.181818182
0.52,0.32,25,0.64,27,0.407407407,10,0.5,58,0.189655172
0.52,0.33,23,0.695652174,27,0.407407407,12,0.416666667,58,0.189655172
0.52,0.34,23,0.695652174,26,0.423076923,12,0.416666667,59,0.186440678
0.52,0.35,22,0.681818182,26,0.423076923,13,0.461538462,59,0.186440678
0.52,0.36,20,0.7,26,0.423076923,15,0.466666667,59,0.186440678
0.52,0.37,19,0.736842105,25,0.44,16,0.4375,60,0.183333333
0.52,0.38,19,0.736842105,23,0.434782609,16,0.4375,62,0.193548387
0.52,0.39,18,0.722222222,20,0.45,17,0.470588235,65,0.2
0.52,0.4,17,0.764705882,13,0.615384615,18,0.444444444,72,0.194444444
0.52,0.41,14,0.785714286,13,0.615384615,21,0.476190476,72,0.194444444
0.52,0.42,14,0.785714286,12,0.583333333,21,0.476190476,73,0.205479452
0.52,0.43,13,0.846153846,9,0.444444444,22,0.454545455,76,0.236842105
0.52,0.44,13,0.846153846,8,0.375,22,0.454545455,77,0.246753247
0.52,0.45,12,0.833333333,8,0.375,23,0.47826087,77,0.246753247
0.52,0.46,11,0.818181818,6,0.5,24,0.5,79,0.240506329
0.52,0.47,11,0.818181818,6,0.5,24,0.5,79,0.240506329
0.52,0.48,9,0.888888889,6,0.5,26,0.5,79,0.240506329
0.52,0.49,8,0.875,6,0.5,27,0.518518519,79,0.240506329
0.52,0.5,7,1,5,0.6,28,0.5,80,0.2375
0.52,0.51,7,1,4,0.75,28,0.5,81,0.234567901
0.52,0.52,6,1,4,0.75,29,0.517241379,81,0.234567901
0.52,0.53,4,1,4,0.75,31,0.548387097,81,0.234567901
